time,Qobs,Qrouted
1983,0.13432786885245904,0.012843945773460583
1984,0.4258524590163934,0.29271375730945054
1985,0.8021479452054794,0.8253750282885721
1986,0.6746684931506849,0.7041718147314557
1987,1.040517808219178,0.9575588909286261
1988,0.6412431693989071,0.5007381276765609
1989,0.3519835616438356,0.2728998142438123
1990,0.23527397260273972,0.1686620038850026
1991,0.332413698630137,0.22365937571479425
1992,0.4471994535519126,0.2780042685303002
1993,0.35891506849315064,0.1827349771624278
1994,0.35463013698630136,0.22737063503816074
1995,0.4206328767123288,0.3780807038157391
1996,0.8435163934426229,0.7038308260503445
1997,0.676917808219178,0.7779856372713809
1998,0.3662465753424658,0.33980660098200377
1999,0.4088602739726028,0.45119159262361375
2000,0.5598551912568306,0.4985454453256836
2001,0.45197534246575344,0.5763622773316066
2002,0.794054794520548,1.1583880806489169
2003,0.3574164383561644,0.33709760874166594
2004,0.5805382513661203,0.6190561671061747
2005,0.47472849315068494,0.5370488148696296
2006,0.8198843835616437,0.9231743471114233
2007,0.4536972602739726,0.5273918203038536
2008,0.2963945355191257,0.3113691183949425
2009,0.5366687671232876,0.7375286264645172
2010,0.6592219178082193,0.984340013447292
2011,0.2864931506849315,0.41733840119803334
2012,0.24273005464480876,0.34351915491217383
2013,0.4833139726027398,0.6632248894374932
2014,0.5548520547945205,0.617680515687932
2015,0.3404227397260274,0.32900087424462504
2016,0.23600409836065572,0.2512399861168072
2017,0.1470594520547945,0.16558173182212035
2018,0.2035923287671233,0.17639290282705364
2019,0.3769323287671233,0.3135284366846563
2020,0.6636650273224044,0.9325109562966336
