time,Qobs,Qrouted
1987,9.074098360655737,11.805006692564438
1988,7.976448087431694,7.892015145349504
1989,4.984739726027398,5.630125748865401
1990,3.3545753424657536,2.993493882470755
1991,3.0983561643835618,3.859010066596771
1992,6.975191256830601,6.298187554720325
1993,4.580027397260274,2.9603754671342326
1994,5.791616438356164,6.090251071451008
1995,9.53104109589041,10.24390979930852
1996,9.8275956284153,10.702571251720862
1997,12.227753424657534,15.147284154200817
1998,6.725753424657534,7.276639559943745
1999,8.209835616438356,7.851865145921219
2000,9.83016393442623,9.415182972093827
2001,6.185205479452055,7.601465044973152
2002,9.061397260273973,11.386131847052027
2003,5.931616438356165,5.2322620541266724
2004,6.977677595628415,6.166072048353197
2005,8.363534246575343,8.456675676714417
2006,11.150383561643835,12.495100796599141
2007,8.10978082191781,8.458834795225076
2008,6.586721311475411,5.976621468285866
2009,9.33304109589041,11.357671661708775
2010,14.060356164383562,17.42061271041537
2011,6.825479452054795,6.878514914726259
2012,5.236366120218579,4.748612602293282
2013,7.91545205479452,8.913078439898863
2014,6.295150684931507,8.587274969572038
2015,6.42586301369863,5.757871744960371
2016,5.558743169398907,5.509266496529127
2017,3.5725205479452056,4.722925582481684
2018,3.066547945205479,2.6444458131382054
2019,4.799041095890411,4.691820112393415
2020,10.050245901639343,13.71972078953419
