exceedance,Qobs,Qsim
0.0,11.8,23.20254467475465
1.0101010101010102,2.68,4.003836062337152
2.0202020202020203,2.02,3.286158352255107
3.0303030303030303,1.7,2.865290968706972
4.040404040404041,1.4827272727272724,2.5673817633194194
5.050505050505051,1.33,2.3195872899782177
6.0606060606060606,1.22,2.1252626987500234
7.070707070707071,1.14,1.9779232591027007
8.080808080808081,1.08,1.8764835621462643
9.090909090909092,1.02,1.760151632949575
10.101010101010102,0.96,1.6748792873186304
11.111111111111112,0.915,1.5897326762604707
12.121212121212121,0.871,1.5256030371349565
13.131313131313131,0.84,1.4576436723716621
14.141414141414142,0.801,1.3955925197526131
15.151515151515152,0.771,1.3438418559496075
16.161616161616163,0.7440909090909088,1.2880702563629263
17.171717171717173,0.72,1.234752466587761
18.181818181818183,0.697,1.1894625623126203
19.191919191919194,0.68,1.1495497141148012
20.202020202020204,0.658,1.1061048801818136
21.212121212121215,0.639,1.0609867398561048
22.222222222222225,0.625,1.0226935605849548
23.232323232323235,0.61,0.9877945670486242
24.242424242424242,0.595,0.9517821395657259
25.252525252525253,0.5804545454545456,0.9204184543705074
26.262626262626263,0.57,0.8896631873380765
27.272727272727273,0.558,0.8585935456413222
28.282828282828284,0.543,0.8295963744453398
29.292929292929294,0.532,0.8048468876799486
30.303030303030305,0.522,0.7805059892998617
31.313131313131315,0.511,0.7555816571007803
32.323232323232325,0.501,0.7351335172643354
33.333333333333336,0.493,0.7128736918295616
34.343434343434346,0.482,0.6924600585117847
35.35353535353536,0.4736363636363635,0.6729152957481955
36.36363636363637,0.464,0.6555038578823253
37.37373737373738,0.45527272727272683,0.6367197223218496
38.38383838383839,0.448,0.6203480003970301
39.3939393939394,0.44,0.6025430620020502
40.40404040404041,0.43,0.5855205211336706
41.41414141414142,0.422,0.5705334154501915
42.42424242424243,0.413,0.5553775762128198
43.43434343434344,0.405,0.540090669738922
44.44444444444445,0.398,0.527510461351404
45.45454545454546,0.39,0.5140701472370307
46.46464646464647,0.383,0.4997572163069827
47.47474747474748,0.378,0.488586561917149
48.484848484848484,0.37,0.476450673594892
49.494949494949495,0.363,0.46418550884724386
50.505050505050505,0.358,0.4521852587863772
51.515151515151516,0.35,0.4417068707452044
52.525252525252526,0.343,0.430591783355936
53.535353535353536,0.339,0.4213622954069597
54.54545454545455,0.332,0.41028349459633784
55.55555555555556,0.328,0.4008037253197106
56.56565656565657,0.322,0.3905019502826991
57.57575757575758,0.319,0.37986777353708007
58.58585858585859,0.313,0.3711848213058206
59.5959595959596,0.309,0.36177621603031507
60.60606060606061,0.304,0.35290040300326414
61.61616161616162,0.3,0.34398936592570045
62.62626262626263,0.294,0.335332172465279
63.63636363636364,0.29,0.32711786694788564
64.64646464646465,0.285,0.3188288909521122
65.65656565656566,0.28,0.31045212475706485
66.66666666666667,0.277,0.30201736100861915
67.67676767676768,0.272,0.29467770492163503
68.68686868686869,0.268,0.2869488073698199
69.6969696969697,0.263,0.2791707471725833
70.70707070707071,0.26,0.27158604686477034
71.71717171717172,0.255,0.26424714831481694
72.72727272727273,0.25,0.2573797099932717
73.73737373737374,0.246,0.25093110014543857
74.74747474747475,0.24,0.24460954728684797
75.75757575757576,0.236,0.23861159685258992
76.76767676767678,0.23,0.23290352633104414
77.77777777777779,0.225,0.2259886459021648
78.7878787878788,0.22,0.2198187433630908
79.7979797979798,0.217,0.21323178162885864
80.80808080808082,0.212,0.2071635415102921
81.81818181818183,0.207,0.20125074705885912
82.82828282828284,0.201,0.19503238357490948
83.83838383838385,0.198,0.18961110231523012
84.84848484848486,0.195,0.18338100499493226
85.85858585858587,0.19,0.1775676630341472
86.86868686868688,0.184,0.17111056511221054
87.87878787878789,0.18,0.1654419715914741
88.8888888888889,0.174,0.15954267862734153
89.89898989898991,0.169,0.15352667862842195
90.90909090909092,0.161,0.14695578348515578
91.91919191919193,0.157,0.14093720629431217
92.92929292929294,0.15,0.13419024437150448
93.93939393939395,0.141,0.12715174653420766
94.94949494949496,0.137,0.12034401878617286
95.95959595959597,0.129,0.11376893933522242
96.96969696969697,0.12,0.10706136643782098
97.97979797979798,0.111,0.09797957478806775
98.98989898989899,0.092,0.08577370351048684
100.0,0.0026,0.04762389461728272
