time,Qobs,Qrouted
1,8.355145161290322,8.116023100191692
2,10.043327433628317,10.76903590510453
3,15.893354838709676,15.991930084519426
4,12.349191666666668,10.551953749688463
5,7.763064516129033,7.578063780067544
6,6.4535583333333335,7.250038221861531
7,5.83650806451613,7.323381229080954
8,4.526620967741936,5.8781839924919135
9,4.20875,5.101940995985746
10,4.850846774193548,4.5032115624868725
11,5.46460162601626,5.449659037092097
12,6.438387096774194,6.128594725920687
