time,Qobs,Qrouted
1,2.7596145161290324,2.53422783094034
2,3.4882663716814157,3.153613381945227
3,5.647886290322581,4.350744596956855
4,3.641336666666667,2.8510679582479037
5,2.237403225806452,2.4040256696906273
6,1.8582316666666667,2.384468415179412
7,1.3471983870967743,2.0401988309699215
8,1.1863693548387095,1.8214112990021651
9,1.3591133333333332,1.591062818183888
10,1.6454459677419355,1.2897241922106837
11,1.4024130081300814,1.5231501246061259
12,1.8964209284028326,1.807947281189162
