time,Qobs,Qrouted
1980,0.3221311475409836,0.0822234503017858
1981,0.46128767123287673,0.16932131216300886
1982,0.5689287671232877,0.26827204333265237
1983,0.5145479452054794,0.2924556400327178
1984,0.3167486338797814,0.08877435551895706
1985,0.8822958904109589,0.5380661020547075
1986,0.7709726027397259,0.5398379076650094
1987,1.3370602739726027,1.0188598008813181
1988,0.6550901639344262,0.3857756496304181
1989,0.304813698630137,0.14801717877551915
1990,0.20667123287671232,0.053504589156548994
1991,0.2358739726027397,0.05301142895638464
1992,0.3113524590163934,0.08820130429295377
1993,0.28588767123287673,0.06730492500403439
1994,0.28225753424657535,0.0958047938557869
1995,0.2925342465753425,0.11229789860203912
1996,0.8302978142076503,0.5630790782033848
1997,0.8094657534246575,0.8013305198176399
1998,0.33039178082191784,0.2613622440970487
1999,0.46493424657534244,0.33804343550363497
2000,0.6232950819672132,0.44935504127337866
2001,0.5237780821917808,0.3890453388685562
2002,1.1930191780821917,1.2536922428492128
2003,0.5488986301369864,0.4042556923701303
2004,0.7166147540983606,0.5638775675620591
2005,0.5843698630136986,0.4593232981982042
2006,0.9276958904109589,0.8027067099198965
2007,0.4694750684931507,0.39510504860211576
2008,0.3822273224043716,0.3181826818685461
2009,0.8841958904109588,0.8395120672733812
2010,1.0039397260273972,1.0662685436088446
2011,0.38151671232876716,0.3958044886435676
2012,0.3241710382513661,0.2849351068933031
2013,0.5583616438356164,0.6119293383001216
2014,0.43082712328767125,0.44000424097042135
2015,0.383598904109589,0.32835867280597714
2016,0.26163196721311477,0.24905405516274073
2017,0.1486131506849315,0.09959033188072265
2018,0.23705506849315067,0.08414088326746921
2019,0.324793698630137,0.13832611267788456
2020,0.5460674863387979,0.5834367358938655
