time,Qobs,Qrouted
1,7.844281524926686,7.665518724348096
2,9.336387995712755,10.591388397665035
3,13.224877810361681,15.808380245182567
4,11.217303030303029,10.707169111605635
5,6.5896089931573805,6.83615791902672
6,5.982525252525252,6.771560507698586
7,6.0131476050830885,7.859331936042802
8,4.482355816226784,5.707898067369282
9,4.387626262626263,5.4289720863284385
10,5.255004887585533,4.624582781534872
11,6.5385784313725495,5.807745507259449
12,6.2226944971537,6.190873679767207
