time,Qobs,Qrouted
1,5.7436612903225805,5.4379539087900115
2,6.810805309734513,6.297174516122707
3,10.649975806451613,8.539510857595669
4,7.977516666666667,6.007954138517144
5,4.984935483870967,4.832823822309898
6,4.0905241666666665,5.0138629564930675
7,3.346146774193548,4.529849184999053
8,3.347725806451613,4.638789245846055
9,3.0437908333333334,3.6069043489298283
10,3.442191129032258,2.98291486904767
11,3.3158943089430895,3.2803858905174024
12,4.23736742722266,3.8966329777755946
