time,Qobs,Qrouted
1,35.06534310850439,30.205631778261676
2,41.251752411575566,36.674518890366976
3,60.54900586510264,54.76428372932048
4,53.98645656565656,40.78258027140059
5,32.30955522971652,27.64588346121145
6,29.54591919191919,30.671844607049373
7,26.26826295210166,32.214865182020986
8,23.32809286412512,26.878879405415454
9,22.326753535353536,23.379467425548967
10,27.006193548387095,20.35245265823562
11,26.828310784313725,22.749540535560243
12,27.414153700189754,24.103434960954324
