exceedance,Qobs,Qsim
0.0,171.0,170.39955490380794
1.0101010101010102,46.081818181818186,49.315286730134794
2.0202020202020203,33.663636363636364,38.49842604513604
3.0303030303030303,27.5,32.59801332412285
4.040404040404041,24.2,28.50633167417365
5.050505050505051,21.8,25.630905192286455
6.0606060606060606,19.69090909090909,23.33639159953647
7.070707070707071,17.872727272727268,21.546372921875736
8.080808080808081,16.55454545454544,20.164828142883717
9.090909090909092,15.6,19.013451797088607
10.101010101010102,14.9,17.9470697938783
11.111111111111112,14.1,17.20371644412894
12.121212121212121,13.3,16.386414860544207
13.131313131313131,12.7,15.597928168851794
14.141414141414142,12.3,14.974378730786269
15.151515151515152,11.7,14.344288803132972
16.161616161616163,11.2,13.761682043524676
17.171717171717173,10.8,13.164099702070331
18.181818181818183,10.4,12.6382424012293
19.191919191919194,10.0,12.176246584629007
20.202020202020204,9.7,11.705393467311868
21.212121212121215,9.39,11.251260727418583
22.222222222222225,9.029999999999994,10.82875923573752
23.232323232323235,8.73,10.424040168707716
24.242424242424242,8.46,10.048547603293045
25.252525252525253,8.22,9.714876283840322
26.262626262626263,8.02,9.377196316245959
27.272727272727273,7.75,9.095898762384826
28.282828282828284,7.51,8.827095118372844
29.292929292929294,7.3,8.53420255696403
30.303030303030305,7.13,8.230362425100441
31.313131313131315,6.96,7.976396392705726
32.323232323232325,6.76,7.708550564052596
33.333333333333336,6.6,7.4541457487638
34.343434343434346,6.44,7.245031408095834
35.35353535353536,6.29,6.999642151483709
36.36363636363637,6.14,6.765775318198552
37.37373737373738,6.02,6.579577502462048
38.38383838383839,5.89,6.401494347845615
39.3939393939394,5.76,6.206111187414617
40.40404040404041,5.647272727272722,6.011742670401207
41.41414141414142,5.55,5.828106778864577
42.42424242424243,5.45,5.654345065821279
43.43434343434344,5.35,5.495380388664632
44.44444444444445,5.28,5.329293638332405
45.45454545454546,5.188181818181813,5.16233900243428
46.46464646464647,5.1,5.009567221410487
47.47474747474748,5.02,4.857852404110047
48.484848484848484,4.96,4.723697310465633
49.494949494949495,4.88,4.578409359248793
50.505050505050505,4.8,4.434224985994034
51.515151515151516,4.74,4.3179579332332105
52.525252525252526,4.68,4.181844015147968
53.535353535353536,4.62,4.0731436854506375
54.54545454545455,4.56,3.932100011450605
55.55555555555556,4.5,3.8235809299658516
56.56565656565657,4.43,3.702910801274739
57.57575757575758,4.36,3.578908016401863
58.58585858585859,4.3,3.466227413219885
59.5959595959596,4.25,3.3627241155012944
60.60606060606061,4.2,3.254797555368573
61.61616161616162,4.15,3.154413554815993
62.62626262626263,4.1,3.055588244118946
63.63636363636364,4.08,2.9660828641103043
64.64646464646465,4.02,2.8622377875946166
65.65656565656566,3.97,2.778434713041703
66.66666666666667,3.91,2.6865915889197853
67.67676767676768,3.87,2.5975432946620423
68.68686868686869,3.81,2.5131182364887317
69.6969696969697,3.76,2.4258311649025734
70.70707070707071,3.72,2.348132476144839
71.71717171717172,3.67,2.261941559618714
72.72727272727273,3.62,2.1880281981708536
73.73737373737374,3.57,2.1017818531448973
74.74747474747475,3.52,2.023138669900121
75.75757575757576,3.48,1.9425080347131798
76.76767676767678,3.44,1.8694595888891046
77.77777777777779,3.4,1.7885418805361029
78.7878787878788,3.36,1.7034757983525766
79.7979797979798,3.32,1.630821410923058
80.80808080808082,3.28,1.5552005493943302
81.81818181818183,3.22,1.4832083213760052
82.82828282828284,3.18,1.4101900363196889
83.83838383838385,3.13,1.3428427058991297
84.84848484848486,3.08,1.2816089872625904
85.85858585858587,3.04,1.21871402534446
86.86868686868688,3.0,1.1568070256685339
87.87878787878789,2.93,1.0900197835617575
88.8888888888889,2.87,1.026281120946191
89.89898989898991,2.81,0.954511017992305
90.90909090909092,2.7563636363636213,0.8886722448657469
91.91919191919193,2.68,0.8154238137627952
92.92929292929294,2.59,0.7432509174999722
93.93939393939395,2.51,0.6739532559362437
94.94949494949496,2.39,0.6058066973744557
95.95959595959597,2.28,0.5399050420362883
96.96969696969697,2.16,0.4715065016875495
97.97979797979798,2.02,0.39585159029369016
98.98989898989899,1.78,0.3005755983701143
100.0,1.31,0.140021383911305
