time,Qobs,Qrouted
1,4.756564516129033,5.539536388216932
2,5.55187610619469,6.400032188199715
3,8.379967741935484,8.672430646843353
4,8.481916666666667,6.158723212116831
5,5.268645161290323,4.932702937672726
6,4.649425,5.1614961334490745
7,3.7614596774193547,4.6412762347163685
8,3.8488838709677418,4.747730840634823
9,3.228883333333333,3.6860140519913935
10,3.4470806451612903,3.0591976693235234
11,3.8060772357723582,3.3417706064792427
12,3.5593611329661687,3.963548540155055
