time,Qobs,Qrouted
1980,13.418032786885245,13.161082508185066
1981,19.504712328767123,18.315880778789076
1982,14.900684931506849,14.659519553610407
1983,11.196465753424658,11.295871083757843
1984,9.133715846994535,7.5922059219609865
1985,20.59835616438356,23.13973071275514
1986,17.341945205479455,17.011735899547123
1987,24.652931506849313,26.652166273241637
1988,15.856065573770492,14.988095807933579
1989,9.768219178082193,9.993610685583896
1990,8.089013698630138,6.287753617945523
1991,7.899945205479452,7.898680697646484
1992,12.709262295081968,11.04117844333108
1993,8.836,4.6113799362306835
1994,10.858657534246575,9.997812089557598
1995,17.369753424657535,17.566472058300132
1996,18.622158469945354,19.763233304265835
1997,21.892383561643836,28.676362640906394
1998,12.533150684931508,14.576744350616819
1999,15.316986301369862,14.597830467012011
2000,16.66103825136612,15.614686016172195
2001,12.697917808219177,14.81996399768997
2002,15.562273972602739,18.625503312462275
2003,11.122904109589042,9.461924325847395
2004,12.29379781420765,10.616583289525654
2005,14.94205479452055,15.134852869744927
2006,21.64232876712329,23.71711133432405
2007,14.365506849315068,15.27188554642272
2008,11.637540983606558,10.681024596359071
2009,16.322383561643836,20.13752774590463
2010,28.76027397260274,36.65443010983828
2011,14.602958904109588,13.175949798088304
2012,10.255819672131148,7.372263711598148
2013,16.03427397260274,17.430118163322074
2014,12.954465753424659,16.944640838894447
2015,12.911150684931506,10.377498904795132
2016,11.97743169398907,10.477589849713869
2017,7.597671232876713,7.241028357082315
2018,6.473424657534247,4.539378404519458
2019,8.700904109589041,6.944160362782346
2020,17.81795081967213,22.897275414510272
