exceedance,Qobs,Qsim
0.0,116.0,144.93103015450725
1.0101010101010102,21.3,27.87640618673221
2.0202020202020203,15.8,22.048061018323565
3.0303030303030303,13.1,18.362025689964213
4.040404040404041,11.3,16.087979704057023
5.050505050505051,10.0,14.566804280444304
6.0606060606060606,9.1,13.327113508374413
7.070707070707071,8.3,12.284915433211642
8.080808080808081,7.78,11.397113833640445
9.090909090909092,7.37,10.732461332040714
10.101010101010102,7.0,10.032814478999327
11.111111111111112,6.68,9.523966753942783
12.121212121212121,6.39,8.996283373262623
13.131313131313131,6.1,8.570885755505032
14.141414141414142,5.88,8.188289249097858
15.151515151515152,5.69,7.787372847807297
16.161616161616163,5.46,7.46967743261379
17.171717171717173,5.29,7.143722300044458
18.181818181818183,5.11,6.869117733422191
19.191919191919194,4.97,6.615458466900524
20.202020202020204,4.85,6.363285175915534
21.212121212121215,4.71,6.1239764023231515
22.222222222222225,4.59,5.89582738712591
23.232323232323235,4.49,5.679359504575876
24.242424242424242,4.39,5.477220613608162
25.252525252525253,4.3,5.282349190613759
26.262626262626263,4.21,5.1056551225709566
27.272727272727273,4.13,4.946207407712412
28.282828282828284,4.05,4.781975509828722
29.292929292929294,3.9772727272727253,4.6245823872552
30.303030303030305,3.9,4.504033028734409
31.313131313131315,3.82,4.348735776206864
32.323232323232325,3.74,4.2114530185487125
33.333333333333336,3.67,4.0911984597383455
34.343434343434346,3.6,3.976540665951285
35.35353535353536,3.54,3.8612076690043295
36.36363636363637,3.48,3.7644619119619604
37.37373737373738,3.42,3.6699988193429682
38.38383838383839,3.37,3.572295759458299
39.3939393939394,3.31,3.4750466638125417
40.40404040404041,3.2572727272727215,3.385057375142325
41.41414141414142,3.2,3.2966703258311023
42.42424242424243,3.15,3.203202096555079
43.43434343434344,3.1,3.1203375699998235
44.44444444444445,3.06,3.03159720171729
45.45454545454546,3.0,2.9473387622943705
46.46464646464647,2.96,2.87428265398813
47.47474747474748,2.91,2.7951002712235486
48.484848484848484,2.88,2.7244164877900823
49.494949494949495,2.83,2.6493646576870558
50.505050505050505,2.79,2.585925617850123
51.515151515151516,2.76,2.5113901003768206
52.525252525252526,2.72,2.445766217759459
53.535353535353536,2.7,2.3855076205928847
54.54545454545455,2.66,2.3293456428942854
55.55555555555556,2.63,2.269342382426123
56.56565656565657,2.6,2.207578860279051
57.57575757575758,2.56,2.155695327023563
58.58585858585859,2.53,2.1060799167411774
59.5959595959596,2.5,2.05353540272824
60.60606060606061,2.47,2.0025451355649846
61.61616161616162,2.44,1.9557278591452436
62.62626262626263,2.4,1.9084178132459733
63.63636363636364,2.37,1.862729186982934
64.64646464646465,2.34,1.812303104313932
65.65656565656566,2.31,1.7641077885392744
66.66666666666667,2.28,1.7222907435208212
67.67676767676768,2.25,1.6795241655708844
68.68686868686869,2.23,1.6374520753630226
69.6969696969697,2.2,1.5894129519619826
70.70707070707071,2.17,1.5474087569163602
71.71717171717172,2.14,1.5073140819400825
72.72727272727273,2.11,1.4681554415806215
73.73737373737374,2.09,1.43191896373633
74.74747474747475,2.06,1.3848696270651468
75.75757575757576,2.03,1.346660445223049
76.76767676767678,2.01,1.3122309647927786
77.77777777777779,1.98,1.2711621888105777
78.7878787878788,1.95,1.2314148104012732
79.7979797979798,1.92,1.1886901617449261
80.80808080808082,1.89,1.1495080598078582
81.81818181818183,1.86,1.113198629335012
82.82828282828284,1.820909090909074,1.0725129817940855
83.83838383838385,1.79,1.0309469301928529
84.84848484848486,1.76,0.9862155456622308
85.85858585858587,1.73,0.940974731875998
86.86868686868688,1.69,0.8997886917114973
87.87878787878789,1.65,0.853637814616595
88.8888888888889,1.62,0.813701270222067
89.89898989898991,1.59,0.7765536200884483
90.90909090909092,1.56,0.7412676892099717
91.91919191919193,1.52,0.7068930166534462
92.92929292929294,1.48,0.6773970644499162
93.93939393939395,1.44,0.6441045439507883
94.94949494949496,1.39,0.6089625742192152
95.95959595959597,1.33,0.569886083425512
96.96969696969697,1.27,0.5258899599992582
97.97979797979798,1.19,0.4704876565670954
98.98989898989899,1.07,0.3598638747664327
100.0,0.499,0.23750191998362868
